file,verdict,likely_front,failure_cat,max_ring,any_feature_a,flange_hough,total_marks,max_marks_hole,best_circ,top8_circs,n_holes,ok_corners,low_circ_corners,gate_miss_corners,hough_miss_corners,oof_corners
20260906_101304_CAM#000810_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,1,1,0.778,0.78|0.00|0.00|0.00|0.00|0.00|0.00|0.00,11,1,0,0,41,2
20260906_101305_CAM#000812_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,1,1,0.907,0.91|0.00|0.00|0.00|0.00|0.00|0.00|0.00,3,1,0,2,8,1
20260906_101306_CAM#000813_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,1,29,2
20260906_101307_CAM#000815_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,1,1,0.882,0.88|0.00|0.00|0.00|0.00|0.00|0.00|0.00,6,1,0,3,20,0
20260906_101308_CAM#000817_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,1,30,1
20260906_101310_CAM#000821_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,2,1,0.867,0.87|0.87|0.00|0.00|0.00|0.00|0.00|0.00,11,2,0,7,34,1
20260906_101311_CAM#000823_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,4,28,0
20260906_101312_CAM#000825_NG_NO_FEATURE.jpg,OK,YES,-,2,True,Y,8,2,0.87,0.87|0.87|0.86|0.86|0.86|0.86|0.85|0.85,7,8,0,4,15,1
20260906_101313_CAM#000826_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,0,32,0
20260906_101314_CAM#000827_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,0,31,1
20260906_101315_CAM#000828_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,0,27,1
20260906_101316_CAM#000830_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,0,28,0
20260906_101317_CAM#000831_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,3,24,1
20260906_101317_CAM#000832_NG_NO_FEATURE.jpg,OK,YES,-,2,True,Y,8,3,0.882,0.88|0.87|0.87|0.87|0.86|0.86|0.86|0.86,7,8,2,0,17,1
20260906_101318_CAM#000833_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,2,0,0,0,8,0
20260906_101320_CAM#000836_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,4,0,0,3,11,2
20260906_101320_CAM#000837_NG_NO_FEATURE.jpg,OK,YES,-,3,True,Y,4,2,0.891,0.89|0.86|0.85|0.77|0.00|0.00|0.00|0.00,6,4,0,2,17,1
20260906_101321_CAM#000838_NG_HOLE_NOT_FOUND.jpg,NG_NO_FEATURE,NO,-,1,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,3,0,0,0,10,2
20260906_101321_CAM#000839_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,9,0,0,0,35,1
20260906_101322_CAM#000840_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,12,0,0,4,40,4
20260906_101322_CAM#000841_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,0,27,1
20260906_101323_CAM#000842_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,9,0,0,1,34,1
20260906_101324_CAM#000844_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,4,0,0,1,15,0
20260906_101325_CAM#000845_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,2,28,2
20260906_101522_CAM#000846_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,2,30,0
20260906_101524_CAM#000847_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,6,0,0,2,19,3
20260906_101537_CAM#000848_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),1,True,Y,1,1,0.845,0.84|0.00|0.00|0.00|0.00|0.00|0.00|0.00,3,1,0,1,10,0
20260906_101538_CAM#000849_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,6,0,0,2,22,0
20260906_101540_CAM#000853_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,2,29,1
20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,6,0,0,3,20,1
20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,0,31,1
20260906_101541_CAM#000857_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,6,0,0,0,23,1
20260906_101541_CAM#000858_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,2,0,0,2,6,0
20260906_101542_CAM#000859_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,2,0,0,0,8,0
20260906_101542_CAM#000860_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,2,25,1
20260906_101543_CAM#000862_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,12,0,0,0,46,2
20260906_101544_CAM#000863_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,2,1,0.885,0.89|0.86|0.69|0.68|0.00|0.00|0.00|0.00,7,2,2,0,23,1
20260906_101546_CAM#000867_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,1,31,0
20260906_101547_CAM#000868_NG_NO_FEATURE.jpg,OK,YES,-,2,True,Y,6,2,0.881,0.88|0.87|0.86|0.86|0.86|0.76|0.69|0.00,7,6,1,0,21,0
20260906_101548_CAM#000869_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,3,24,1
20260906_101550_CAM#000872_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,2,25,1
20260906_101552_CAM#000874_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,4,0,0,0,16,0
20260906_101552_CAM#000875_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,0,32,0
20260906_101554_CAM#000877_NG_NO_FEATURE.jpg,OK,YES,-,2,True,Y,10,3,0.877,0.88|0.88|0.87|0.87|0.86|0.86|0.86|0.86,8,10,0,2,19,1
20260906_101555_CAM#000879_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.698,0.70|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,1,0,26,1
20260906_101555_CAM#000880_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,10,0,0,3,34,3
20260906_101559_CAM#000884_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,6,0,0,2,22,0
20260906_101602_CAM#000889_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,3,0,0,1,10,1
20260906_101603_CAM#000890_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,2,1,0.879,0.88|0.87|0.00|0.00|0.00|0.00|0.00|0.00,9,2,0,3,31,0
20260906_101604_CAM#000892_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,1,26,1
20260906_101605_CAM#000893_NG_NO_FEATURE.jpg,OK,YES,-,2,True,Y,7,3,0.891,0.89|0.88|0.88|0.85|0.84|0.83|0.79|0.00,7,7,0,0,21,0
20260906_101605_CAM#000894_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,1,1,0.812,0.81|0.00|0.00|0.00|0.00|0.00|0.00|0.00,9,1,0,3,29,3
20260906_101606_CAM#000895_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,5,23,0
20260906_101606_CAM#000896_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,3,0,0,0,12,0
20260906_101607_CAM#000897_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,4,0,0,3,12,1
20260906_101608_CAM#000899_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,3,27,2
20260906_101608_CAM#000900_NG_NO_FEATURE.jpg,OK,YES,-,3,True,Y,9,3,0.881,0.88|0.88|0.88|0.88|0.87|0.82|0.78|0.78,8,9,2,1,19,1
20260906_101610_CAM#000902_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,0,31,1
20260906_101611_CAM#000904_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,1,1,0.864,0.86|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,1,0,3,26,2
20260906_101612_CAM#000905_NG_NO_FEATURE.jpg,OK,YES,-,3,True,Y,7,2,0.873,0.87|0.87|0.87|0.87|0.86|0.85|0.85|0.74,8,7,1,2,21,1
20260906_101614_CAM#000908_NG_NO_FEATURE.jpg,OK,YES,-,2,True,Y,11,3,0.872,0.87|0.87|0.86|0.86|0.86|0.85|0.84|0.84,7,11,0,1,15,1
20260906_101615_CAM#000911_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,5,0,0,0,20,0
20260906_101616_CAM#000912_NG_NO_FEATURE.jpg,OK,YES,-,2,True,Y,7,3,0.898,0.90|0.88|0.87|0.86|0.85|0.81|0.75|0.00,8,7,0,0,24,1
20260906_101617_CAM#000914_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,2,1,0.861,0.86|0.84|0.71|0.00|0.00|0.00|0.00|0.00,6,2,1,1,19,1
20260906_101618_CAM#000916_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,0,27,1
20260906_101619_CAM#000918_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,0,30,2
20260906_101620_CAM#000919_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,0,31,1
20260906_101622_CAM#000920_NG_NO_FEATURE.jpg,OK,YES,-,2,True,Y,3,2,0.878,0.88|0.86|0.85|0.00|0.00|0.00|0.00|0.00,9,3,0,0,32,1
20260906_101626_CAM#000923_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,0,31,1
20260906_101627_CAM#000926_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,2,0,0,0,8,0
20260906_101628_CAM#000927_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,2,0,0,2,6,0
20260906_101628_CAM#000928_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,0,28,0
20260906_101629_CAM#000929_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,6,0,0,1,22,1
20260906_101629_CAM#000930_NG_NO_FEATURE.jpg,OK,YES,-,2,True,Y,7,2,0.878,0.88|0.87|0.87|0.86|0.86|0.85|0.85|0.00,5,7,0,0,13,0
20260906_101630_CAM#000931_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,6,0,0,0,23,1
20260906_101630_CAM#000932_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,0,31,1
20260906_101632_CAM#000934_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,6,0,0,0,22,2
20260906_101633_CAM#000936_NG_NO_FEATURE.jpg,NG_NO_FEATURE,NO,-,1,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,2,0,0,0,8,0
20260906_101636_CAM#000941_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,3,28,1
20260906_101639_CAM#000946_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,3,0,0,0,12,0
20260906_101639_CAM#000947_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,0,31,1
20260906_101641_CAM#000951_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,0,31,1
20260906_101642_CAM#000952_NG_NO_FEATURE.jpg,OK,YES,-,2,True,Y,9,3,0.881,0.88|0.88|0.88|0.88|0.88|0.87|0.84|0.81,7,9,0,0,19,0
20260906_101643_CAM#000953_NG_NO_FEATURE.jpg,OK,YES,-,2,True,Y,10,4,0.879,0.88|0.88|0.87|0.87|0.86|0.86|0.81|0.81,8,10,0,2,19,1
20260906_101644_CAM#000955_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,6,0,0,0,24,0
20260906_101644_CAM#000956_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,11,0,0,1,42,1
20260906_101645_CAM#000957_NG_NO_FEATURE.jpg,OK,YES,-,2,True,Y,8,2,0.882,0.88|0.88|0.88|0.87|0.80|0.78|0.78|0.76,8,8,3,2,19,0
20260906_101645_CAM#000958_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,5,1,0.879,0.88|0.87|0.86|0.86|0.83|0.52|0.00|0.00,8,5,1,5,20,1
20260906_101646_CAM#000960_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,2,25,1
20260906_101647_CAM#000961_NG_NO_FEATURE.jpg,OK,YES,-,3,True,Y,12,4,0.892,0.89|0.87|0.87|0.87|0.87|0.87|0.87|0.86,8,12,0,2,17,1
20260906_101649_CAM#000964_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,9,0,0,1,33,2
20260906_101649_CAM#000965_NG_NO_FEATURE.jpg,OK,YES,-,3,True,Y,10,4,0.867,0.87|0.86|0.86|0.86|0.86|0.86|0.86|0.85,7,10,0,1,17,0
20260906_101649_CAM#000966_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,4,0,0,1,14,1
20260906_101650_CAM#000967_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,5,0,0,1,19,0
20260906_101652_CAM#000968_NG_NO_FEATURE.jpg,OK,YES,-,3,True,Y,4,2,0.879,0.88|0.87|0.82|0.78|0.00|0.00|0.00|0.00,7,4,0,1,22,1
20260906_101652_CAM#000969_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,10,0,0,0,38,2
20260906_101653_CAM#000970_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,6,0,0,2,21,1
20260906_101653_CAM#000971_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,0,28,0
20260906_101654_CAM#000973_NG_NO_FEATURE.jpg,OK,YES,-,3,True,Y,3,3,0.873,0.87|0.86|0.85|0.00|0.00|0.00|0.00|0.00,9,3,0,8,24,1
20260906_101655_CAM#000974_NG_NO_FEATURE.jpg,OK,YES,-,2,True,Y,6,3,0.857,0.86|0.84|0.83|0.81|0.81|0.79|0.00|0.00,7,6,0,5,16,1
20260906_101656_CAM#000976_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,3,0,0,1,11,0
20260906_101657_CAM#000978_NG_NO_FEATURE.jpg,OK,YES,-,2,True,Y,7,2,0.873,0.87|0.87|0.86|0.86|0.84|0.81|0.81|0.00,6,7,0,0,16,1
20260906_101657_CAM#000979_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,0,27,1
20260906_101658_CAM#000981_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,1,31,0
20260906_101659_CAM#000982_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,10,0,0,1,39,0
20260906_101659_CAM#000983_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,0,27,1
20260906_101700_CAM#000984_NG_NO_FEATURE.jpg,OK,YES,-,3,True,Y,3,2,0.874,0.87|0.87|0.87|0.00|0.00|0.00|0.00|0.00,8,3,0,2,25,2
20260906_101700_CAM#000985_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,0,31,1
20260906_101702_CAM#000986_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,1,1,0.889,0.89|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,1,0,1,29,1
20260906_101703_CAM#000988_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,2,1,0.861,0.86|0.77|0.00|0.00|0.00|0.00|0.00|0.00,10,2,0,3,35,0
20260906_101705_CAM#000992_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,0,27,1
20260906_101706_CAM#000993_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,1,1,0.878,0.88|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,1,0,1,26,0
20260906_101707_CAM#000995_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,1,1,0.857,0.86|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,1,0,1,29,1
20260906_101707_CAM#000996_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,4,1,0.883,0.88|0.86|0.83|0.81|0.72|0.71|0.69|0.00,6,4,3,0,16,1
20260906_101708_CAM#000997_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,9,0,0,0,35,1
20260906_101709_CAM#000999_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,1,1,0.862,0.86|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,1,0,6,21,0
20260906_101719_CAM#001013_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,0,31,1
20260906_101721_CAM#001016_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,0,27,1
20260906_101721_CAM#001017_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,1,30,1
20260906_101722_CAM#001019_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.697,0.70|0.00|0.00|0.00|0.00|0.00|0.00|0.00,9,0,1,2,33,0
20260906_101723_CAM#001020_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,3,29,0
20260906_101724_CAM#001021_NG_NO_FEATURE.jpg,OK,YES,-,2,True,Y,5,2,0.879,0.88|0.88|0.86|0.86|0.83|0.00|0.00|0.00,7,5,0,2,21,0
20260906_101725_CAM#001024_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,5,1,0.896,0.90|0.89|0.87|0.87|0.86|0.00|0.00|0.00,9,5,0,3,27,1
20260906_101726_CAM#001025_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,6,0,0,1,22,1
20260906_101727_CAM#001027_NG_NO_FEATURE.jpg,OK,YES,-,2,True,Y,9,2,0.881,0.88|0.88|0.88|0.87|0.87|0.86|0.86|0.85,7,9,0,4,15,0
20260906_101728_CAM#001029_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,0,27,1
20260906_101729_CAM#001030_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,9,0,0,2,32,2
