image,truth,verdict,reason,elapsed_ms,locate,pitch_r,hole_r,n_holes,n_checked,hole_index,hole_cx,hole_cy,contrast,ring_count,ring_radii,flange_r,feature_a,corner_angle,corner_cx,corner_cy,in_frame,stage,hough_n,mark_r_ratio,circ,ok,sweep_q,sweep_pol,sweep_pass,sweep_combo,circ_curve,hole_valid_marks,corners_in_frame,feature_b,hole_passed
D:\zq\result\NG\20260906_101540_CAM#000853_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),141.6,pitch_fit(n=5),290.0,41.72,8,8,6,880.23,356.14,50.3,1,1.113,1.328,1,60.0,946.91,389.74,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000853_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),141.6,pitch_fit(n=5),290.0,41.72,8,8,6,880.23,356.14,50.3,1,1.113,1.328,1,131.0,871.35,421.45,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000853_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),141.6,pitch_fit(n=5),290.0,41.72,8,8,5,829.05,744.75,47.5,2,0.983|1.211,1.328,1,-131.0,841.08,679.94,1,hough_miss,0,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_101540_CAM#000853_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),141.6,pitch_fit(n=5),290.0,41.72,8,8,5,829.05,744.75,47.5,2,0.983|1.211,1.328,1,-59.5,903.0,734.37,1,hough_miss,0,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_101540_CAM#000853_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),141.6,pitch_fit(n=5),290.0,41.72,8,8,5,829.05,744.75,47.5,2,0.983|1.211,1.328,1,60.0,801.67,814.22,0,oof,,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_101540_CAM#000853_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),141.6,pitch_fit(n=5),290.0,41.72,8,8,5,829.05,744.75,47.5,2,0.983|1.211,1.328,1,131.0,763.21,741.86,1,hough_miss,0,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,4,764.01,151.06,88.3,1,1.075,1.186,1,-131.0,700.62,164.91,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,4,764.01,151.06,88.3,1,1.075,1.186,1,-59.5,726.33,87.94,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,4,764.01,151.06,88.3,1,1.075,1.186,1,60.0,837.49,149.35,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,4,764.01,151.06,88.3,1,1.075,1.186,1,131.0,786.55,211.89,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,1,557.08,180.9,72.2,1,1.122,1.11,1,-131.0,575.95,242.97,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,1,557.08,180.9,72.2,1,1.122,1.11,1,-59.5,497.17,223.49,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,1,557.08,180.9,72.2,1,1.122,1.11,1,60.0,549.5,107.78,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,1,557.08,180.9,72.2,1,1.122,1.11,1,131.0,615.92,153.56,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,2,531.93,358.26,70.6,2,0.906|1.122,1.325,1,-131.0,593.77,377.87,1,gate_miss,2,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,2,531.93,358.26,70.6,2,0.906|1.122,1.325,1,-59.5,533.09,431.76,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,2,531.93,358.26,70.6,2,0.906|1.122,1.325,1,60.0,467.38,323.09,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,2,531.93,358.26,70.6,2,0.906|1.122,1.325,1,131.0,542.74,294.29,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,3,663.0,184.08,52.8,2,1.008|1.259,1.159,1,-131.0,648.29,247.27,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,3,663.0,184.08,52.8,2,1.008|1.259,1.159,1,-59.5,589.82,190.99,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,3,663.0,184.08,52.8,2,1.008|1.259,1.159,1,60.0,693.01,116.98,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,3,663.0,184.08,52.8,2,1.008|1.259,1.159,1,131.0,727.62,189.85,1,gate_miss,1,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,0,637.9,349.91,44.2,2,1.053|1.345,1.325,1,-131.0,702.51,343.96,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,0,637.9,349.91,44.2,2,1.053|1.345,1.325,1,-59.5,667.52,417.18,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,0,637.9,349.91,44.2,2,1.053|1.345,1.325,1,60.0,564.77,342.55,1,gate_miss,1,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,0,637.9,349.91,44.2,2,1.053|1.345,1.325,1,131.0,623.02,286.75,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,5,846.73,87.54,65.3,2,0.877|1.127,1.325,1,-131.0,781.86,88.51,1,hough_miss,0,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,5,846.73,87.54,65.3,2,0.877|1.127,1.325,1,-59.5,822.37,18.19,0,oof,,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,5,846.73,87.54,65.3,2,0.877|1.127,1.325,1,60.0,919.09,100.49,1,hough_miss,0,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_101540_CAM#000855_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),106.9,pitch_fit(n=6),158.5,41.06,6,6,5,846.73,87.54,65.3,2,0.877|1.127,1.325,1,131.0,856.72,151.65,1,hough_miss,0,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,1,918.19,614.15,147.5,2,0.931|1.194,,1,-131.0,888.67,557.75,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,1,918.19,614.15,147.5,2,0.931|1.194,,1,-59.5,968.17,562.17,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,1,918.19,614.15,147.5,2,0.931|1.194,,1,60.0,938.81,683.26,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,1,918.19,614.15,147.5,2,0.931|1.194,,1,131.0,866.44,651.23,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,0,924.34,505.88,145.6,2,0.954|1.220,,1,-131.0,877.06,463.26,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,0,924.34,505.88,145.6,2,0.954|1.220,,1,-59.5,953.13,439.77,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,0,924.34,505.88,145.6,2,0.954|1.220,,1,60.0,967.7,563.5,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,0,924.34,505.88,145.6,2,0.954|1.220,,1,131.0,888.71,558.64,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,6,888.11,407.15,130.1,1,1.127,,0,-131.0,829.15,383.15,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,6,888.11,407.15,130.1,1,1.127,,0,-59.5,892.7,335.18,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,6,888.11,407.15,130.1,1,1.127,,0,60.0,948.49,446.58,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,6,888.11,407.15,130.1,1,1.127,,0,131.0,872.56,468.87,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,5,817.36,319.98,108.5,1,1.112,,0,-131.0,753.7,319.36,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,5,817.36,319.98,108.5,1,1.112,,0,-59.5,795.13,251.37,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,5,817.36,319.98,108.5,1,1.112,,0,60.0,888.01,334.42,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,5,817.36,319.98,108.5,1,1.112,,0,131.0,825.61,383.1,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,3,517.91,254.87,67.0,2,1.007|1.236,1.298,1,-131.0,486.5,310.23,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,3,517.91,254.87,67.0,2,1.007|1.236,1.298,1,-59.5,447.14,241.02,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,3,517.91,254.87,67.0,2,1.007|1.236,1.298,1,60.0,564.82,200.1,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,3,517.91,254.87,67.0,2,1.007|1.236,1.298,1,131.0,577.11,278.28,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,4,623.08,239.95,65.5,1,1.132,1.189,1,-131.0,574.56,281.15,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,4,623.08,239.95,65.5,1,1.132,1.189,1,-59.5,561.38,202.62,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,4,623.08,239.95,65.5,1,1.132,1.189,1,60.0,685.95,204.62,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,4,623.08,239.95,65.5,1,1.132,1.189,1,131.0,670.64,282.26,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,7,761.05,166.04,34.6,1,1.171,,0,-131.0,701.4,188.26,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,7,761.05,166.04,34.6,1,1.171,,0,-59.5,715.73,109.94,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,7,761.05,166.04,34.6,1,1.171,,0,60.0,832.19,154.22,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,7,761.05,166.04,34.6,1,1.171,,0,131.0,791.36,222.02,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,2,877.64,713.94,86.9,2,1.068|1.276,,1,-131.0,869.33,650.83,1,hough_miss,0,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,2,877.64,713.94,86.9,2,1.068|1.276,,1,-59.5,942.46,682.32,1,hough_miss,0,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,2,877.64,713.94,86.9,2,1.068|1.276,,1,60.0,873.24,785.92,0,oof,,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_101540_CAM#000856_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),130.5,pitch_fit(n=3),306.1,40.29,8,8,2,877.64,713.94,86.9,2,1.068|1.276,,1,131.0,816.31,730.95,1,hough_miss,0,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_101541_CAM#000857_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),104.5,pitch_fit(n=7),309.1,40.97,6,6,5,888.74,404.5,142.0,1,1.166,1.247,1,-131.0,831.68,373.93,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101541_CAM#000857_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),104.5,pitch_fit(n=7),309.1,40.97,6,6,5,888.74,404.5,142.0,1,1.166,1.247,1,-59.5,901.08,332.21,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101541_CAM#000857_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),104.5,pitch_fit(n=7),309.1,40.97,6,6,5,888.74,404.5,142.0,1,1.166,1.247,1,60.0,945.59,450.84,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101541_CAM#000857_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),104.5,pitch_fit(n=7),309.1,40.97,6,6,5,888.74,404.5,142.0,1,1.166,1.247,1,131.0,866.41,465.27,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101541_CAM#000857_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),104.5,pitch_fit(n=7),309.1,40.97,6,6,4,912.04,505.66,129.4,2,1.034|1.270,,1,-131.0,868.29,457.95,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101541_CAM#000857_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),104.5,pitch_fit(n=7),309.1,40.97,6,6,4,912.04,505.66,129.4,2,1.034|1.270,,1,-59.5,947.58,441.51,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101541_CAM#000857_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),104.5,pitch_fit(n=7),309.1,40.97,6,6,4,912.04,505.66,129.4,2,1.034|1.270,,1,60.0,950.37,568.19,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101541_CAM#000857_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),104.5,pitch_fit(n=7),309.1,40.97,6,6,4,912.04,505.66,129.4,2,1.034|1.270,,1,131.0,870.87,555.63,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101541_CAM#000857_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),104.5,pitch_fit(n=7),309.1,40.97,6,6,2,644.99,207.95,70.9,1,1.090,,0,-131.0,590.6,243.05,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101541_CAM#000857_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),104.5,pitch_fit(n=7),309.1,40.97,6,6,2,644.99,207.95,70.9,1,1.090,,0,-59.5,587.73,162.13,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101541_CAM#000857_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),104.5,pitch_fit(n=7),309.1,40.97,6,6,2,644.99,207.95,70.9,1,1.090,,0,60.0,713.07,180.67,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101541_CAM#000857_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),104.5,pitch_fit(n=7),309.1,40.97,6,6,2,644.99,207.95,70.9,1,1.090,,0,131.0,687.32,256.93,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101541_CAM#000857_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),104.5,pitch_fit(n=7),309.1,40.97,6,6,1,537.53,211.01,70.0,2,0.975|1.233,1.113,1,-131.0,498.44,262.61,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_101541_CAM#000857_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),104.5,pitch_fit(n=7),309.1,40.97,6,6,1,537.53,211.01,70.0,2,0.975|1.233,1.113,1,-59.5,468.04,187.56,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
